Gene,SRR10398412,SRR10398413,SRR10398414,SRR10398415,SRR10398416,SRR10398417,SRR10398418,SRR10398419,SRR10398420
PA1315,818.0391,402.86084,294.2824,331.1199,360.25095,501.8628,235.90579,458.33975,437.98108
PA1316,1443.0648,759.47144,510.5007,1152.8656,982.78564,1560.3542,655.71655,1184.8223,1614.1752
PA1317,335.23538,183.46523,183.4865,238.70908,226.95323,373.59982,201.03592,398.21494,362.0532
PA1318,774.7048,426.21906,385.29144,564.7433,540.5675,631.6683,418.40115,777.6482,841.10297
PA1319,84.014336,53.950134,33.200817,58.40337,39.30589,70.78969,33.065834,72.85966,80.8814
PA1320,33.868,37.49712,26.844152,35.32287,40.619423,63.50849,40.907333,81.047485,62.10025
PA1321,176.10983,110.116035,49.728703,126.35518,117.649666,175.56616,66.52003,192.30968,181.99591
PA1322,435.17923,227.1358,242.50858,296.9623,274.68597,321.69037,206.07918,357.88132,394.49878
PA1323,7936.016,3734.5552,2345.7092,7064.789,5553.338,6946.532,3884.1855,5083.8896,5685.361
PA1324,4954.29,2758.6785,1253.7072,3153.5618,2640.014,2959.8306,1685.4463,2897.0334,2714.305
PA1325,588.3155,313.0919,281.29678,115.60936,111.85133,137.05356,141.07494,225.60204,169.25116
PA1326,1011.68427,547.9725,252.35576,217.87398,215.46242,250.69974,209.19035,400.4124,360.61072
PA1327,2682.3948,1470.219,773.3837,1578.2844,1606.6917,1529.8401,1163.2567,2241.8264,2255.4258
PA1328,563.7447,299.44864,189.83745,364.33676,318.0293,323.48062,221.73244,413.95502,522.5924
PA1329,33.198296,22.13307,8.633366,26.572721,22.554245,14.338789,17.92899,36.622505,27.178543
PA1330,376.22733,213.62608,131.32277,182.989,178.84726,173.12347,123.03499,263.46225,274.7851
PA1331,2465.7148,1451.3601,1095.5856,781.39734,836.2707,806.2008,402.87573,723.34064,978.9573
PA1332,1858.4974,848.3179,783.3047,957.5156,945.2581,818.80554,399.18332,909.2849,1250.9453
PA1333,3078.6265,1178.8657,1066.356,1805.8159,1818.4973,2028.4797,544.4008,1134.854,1571.7537
PA1334,438.8151,236.70926,118.8296,292.69736,265.3469,284.728,150.29825,351.3518,430.1457
PA1335,1885.1434,1070.4753,664.31915,700.62054,733.81934,715.36237,332.37756,787.7042,840.7152
PA1336,2985.9595,1420.343,908.68866,638.9413,676.60565,682.7708,398.70612,695.075,777.3746
PA1337,19309.68,8566.033,4062.5352,4109.6143,3819.8665,3498.2837,2295.7324,3925.346,3259.628
PA1338,5456.3706,2704.476,1614.8743,1526.8247,1453.0681,1704.1836,987.12354,1864.6666,1805.2062
PA1339,4214.945,2243.805,1102.1957,939.0827,1073.1703,1245.6586,904.2829,1491.5234,1156.4646
PA1340,2459.4966,1292.044,677.6234,706.8972,723.28864,800.4562,591.8838,882.81573,840.0139
PA1341,2740.0854,1445.5562,599.92737,641.75885,556.1384,706.9372,605.7457,822.10504,762.1436
PA1342,18708.883,9372.435,5759.215,6482.184,6015.7817,6675.596,5326.2227,7425.05,5977.2
PA1343,834.0308,419.34933,492.83676,468.7872,409.05148,527.9862,259.5617,513.2073,581.3774
PA1344,2279.0776,1282.2172,674.37885,1597.4269,1461.7622,1490.2709,867.7714,1651.274,1701.7898
PA1345,668.9641,339.26886,185.78325,395.3409,375.74966,363.19376,225.40738,518.7879,541.81
PA1346,89.21993,67.425514,34.10019,91.34374,81.70537,100.45752,61.940884,100.92737,136.44595
PA1347,175.00421,86.73402,99.95264,105.28042,109.21257,161.46422,104.6198,137.43144,172.92914
PA1348,653.3213,342.51495,397.2772,1295.2246,1077.6271,1335.3722,605.70654,977.5675,1495.1428
PA1349,219.92989,116.880516,75.95392,184.21165,147.65154,148.16719,90.72304,253.08727,237.78113
